service,type,genre,score,popularity
amazon,Movie,Drama,3.0,1.6980000000000002
amazon,Movie,Western,3.0,1.6980000000000002
amazon,Movie,Thriller,3.0,1.6980000000000002
amazon,Movie,Drama,6.7,0.703
amazon,Movie,TV Movie,6.7,0.703
netflix,Movie,TV Movie,6.0,8.077
netflix,Movie,Comedy,6.0,8.077
netflix,Movie,Romance,6.0,8.077
hulu,Movie,Comedy,5.949999999999999,12.743
hulu,Movie,Drama,5.949999999999999,12.743
netflix,Movie,Comedy,6.0,3.738
amazon,Movie,Drama,5.45,5.649
amazon,Movie,Comedy,5.45,5.649
amazon,Movie,TV Movie,5.45,5.649
amazon,Movie,Romance,5.45,5.649
netflix,Movie,Documentary,7.05,3.715
disney,Movie,Adventure,4.75,10.283
disney,Movie,Fantasy,4.75,10.283
disney,Movie,Comedy,4.75,10.283
disney,Movie,Science Fiction,4.75,10.283
disney,Movie,Family,4.75,10.283
hulu,Movie,Drama,5.3,13.286
hulu,Movie,Thriller,5.3,13.286
netflix,Movie,Drama,5.3,13.286
netflix,Movie,Thriller,5.3,13.286
hbo,Movie,Comedy,7.0,10.957
hbo,Movie,Drama,7.0,10.957
disney,Movie,Animation,6.5,3.535
hbo,Movie,Documentary,6.3,9.948
hbo,Movie,Family,6.3,9.948
netflix,Movie,Mystery,6.1,5.4910000000000005
netflix,Movie,Drama,6.1,5.4910000000000005
netflix,Movie,Thriller,6.1,5.4910000000000005
netflix,Movie,Documentary,7.45,3.054
netflix,Movie,Documentary,6.949999999999999,4.574
hbo,Movie,Drama,7.65,20.115
hbo,Movie,Family,7.65,20.115
hbo,Movie,Fantasy,7.65,20.115
amazon,Movie,Action,4.3,3.548
amazon,Movie,Drama,4.3,3.548
amazon,Movie,Crime,4.3,3.548
netflix,Movie,Drama,5.75,2.178
netflix,Movie,Romance,5.75,2.178
hulu,Movie,Western,5.95,2.455
hulu,Movie,Romance,5.95,2.455
amazon,Movie,TV Movie,5.45,2.87
amazon,Movie,Romance,5.45,2.87
amazon,Movie,Drama,5.45,2.87
amazon,Movie,Thriller,5.699999999999999,1.8
amazon,Movie,Drama,6.5,9.195
amazon,Movie,Thriller,6.5,9.195
netflix,Movie,Comedy,5.6,6.966
amazon,Movie,Drama,6.15,4.317
amazon,Movie,Family,6.15,4.317
amazon,Movie,Drama,5.4,0.6
netflix,Movie,Comedy,1.15,0.6
netflix,Movie,Drama,7.35,26.168000000000003
netflix,Movie,Fantasy,7.35,26.168000000000003
amazon,Movie,Documentary,6.8,1.775
netflix,Movie,Crime,6.8,20.379
netflix,Movie,Drama,6.8,20.379
netflix,Movie,Thriller,6.8,20.379
amazon,Movie,TV Movie,5.9,8.426
amazon,Movie,Crime,5.9,8.426
amazon,Movie,Mystery,5.9,8.426
amazon,Movie,Thriller,5.9,8.426
amazon,Movie,Drama,5.4,0.627
disney,Movie,Family,6.35,5.242999999999999
disney,Movie,Adventure,6.35,5.242999999999999
disney,Movie,Comedy,6.35,5.242999999999999
amazon,Movie,Comedy,6.8,0.934
amazon,Movie,Romance,6.8,0.934
hulu,Movie,Horror,6.9,7.617999999999999
hulu,Movie,Thriller,6.9,7.617999999999999
hulu,Movie,TV Movie,6.9,7.617999999999999
amazon,Movie,Comedy,5.95,1.5430000000000001
netflix,Movie,Romance,5.449999999999999,5.82
netflix,Movie,TV Movie,5.449999999999999,5.82
netflix,Movie,Drama,5.449999999999999,5.82
hulu,Movie,Comedy,5.550000000000001,19.122
hulu,Movie,Romance,5.550000000000001,19.122
amazon,Movie,Comedy,6.449999999999999,19.01
amazon,Movie,Music,6.449999999999999,19.01
amazon,Movie,Romance,6.449999999999999,19.01
netflix,Movie,Comedy,6.449999999999999,19.01
netflix,Movie,Music,6.449999999999999,19.01
netflix,Movie,Romance,6.449999999999999,19.01
hbo,Movie,Comedy,6.4,5.6
hbo,Movie,Horror,7.4,43.263999999999996
hbo,Movie,Horror,5.35,42.887
hbo,Movie,Mystery,5.35,42.887
hbo,Movie,Thriller,5.35,42.887
hbo,Movie,Horror,6.6,14.509
hbo,Movie,Thriller,6.6,14.509
hbo,Movie,Horror,5.75,22.381
hbo,Movie,Thriller,5.75,22.381
hbo,Movie,Horror,5.65,36.864000000000004
hbo,Movie,Horror,5.300000000000001,18.36
hbo,Movie,Thriller,5.300000000000001,18.36
netflix,Movie,Drama,6.75,4.486000000000001
amazon,Movie,Horror,4.45,77.262
hbo,Movie,Drama,7.9,9.555
hbo,Movie,Romance,7.9,9.555
netflix,Movie,Thriller,6.5,3.147
amazon,Movie,Drama,5.1,3.5869999999999997
hulu,Movie,Drama,6.0,13.686
hulu,Movie,Romance,6.0,13.686
netflix,Movie,Drama,6.0,13.686
netflix,Movie,Romance,6.0,13.686
amazon,Movie,Thriller,6.45,12.037
netflix,Movie,Drama,4.75,3.444
hbo,Movie,Crime,6.5,18.702
hbo,Movie,Thriller,6.5,18.702
hbo,Movie,Drama,6.5,18.702
hbo,Movie,Crime,7.55,17.395
hbo,Movie,Drama,7.55,17.395
hbo,Movie,Thriller,7.55,17.395
amazon,Movie,Drama,7.6,10.429
amazon,Movie,Romance,7.6,10.429
netflix,Movie,Documentary,7.95,8.116
disney,Movie,Documentary,3.75,0.961
disney,Movie,History,3.75,0.961
disney,Movie,Family,3.75,0.961
amazon,Movie,Romance,5.9,8.446
amazon,Movie,TV Movie,5.9,8.446
netflix,Movie,Comedy,6.75,26.596999999999998
netflix,Movie,Family,6.75,26.596999999999998
netflix,Movie,TV Movie,6.75,26.596999999999998
netflix,Movie,Romance,6.75,26.596999999999998
netflix,Movie,War,6.75,15.179
netflix,Movie,Drama,6.75,15.179
amazon,Movie,Drama,3.55,1.143
hbo,Movie,Documentary,6.65,2.349
hbo,Movie,Crime,6.65,2.349
amazon,Movie,Western,3.65,2.195
netflix,Movie,Comedy,5.5,9.953
disney,Movie,TV Movie,6.35,5.095
disney,Movie,Romance,6.35,5.095
disney,Movie,Drama,6.35,5.095
disney,Movie,Family,6.35,5.095
hbo,Movie,Drama,7.15,14.408
hbo,Movie,Romance,7.15,14.408
amazon,Movie,Romance,6.5,8.476
amazon,Movie,Comedy,6.5,8.476
netflix,Movie,Comedy,4.1,2.217
netflix,Movie,TV Movie,4.1,2.217
netflix,Movie,Thriller,3.1500000000000004,1.86
hulu,Movie,Action,5.4,30.326999999999998
hulu,Movie,Thriller,5.4,30.326999999999998
hulu,Movie,Drama,5.4,30.326999999999998
netflix,Movie,Drama,7.1,2.447
netflix,Movie,Romance,7.1,2.447
amazon,Movie,Drama,6.3,9.533
amazon,Movie,Family,6.3,9.533
netflix,Movie,Documentary,7.65,12.539000000000001
netflix,Movie,Drama,8.100000000000001,14.075
netflix,Movie,Comedy,6.9,12.71
netflix,Movie,Drama,6.9,12.71
netflix,Movie,Comedy,6.95,19.602999999999998
netflix,Movie,Animation,6.95,19.602999999999998
netflix,Movie,Family,6.95,19.602999999999998
amazon,Movie,Western,3.45,0.865
netflix,Movie,Animation,8.25,120.8
netflix,Movie,Drama,8.25,120.8
netflix,Movie,Romance,7.449999999999999,14.364
netflix,Movie,Drama,7.449999999999999,14.364
amazon,Movie,Action,6.7,4.188
amazon,Movie,Comedy,6.7,4.188
amazon,Movie,Music,6.7,4.188
netflix,Movie,Drama,6.4,3.489
netflix,Movie,Crime,6.4,3.489
netflix,Movie,Thriller,6.4,3.489
netflix,Movie,Drama,6.35,3.727
hbo,Movie,Drama,7.1,11.299000000000001
hbo,Movie,Romance,7.1,11.299000000000001
hbo,Movie,Drama,7.4,11.658
hbo,Movie,Music,7.4,11.658
hbo,Movie,Romance,7.4,11.658
hbo,Movie,Drama,6.050000000000001,11.523
hbo,Movie,Music,6.050000000000001,11.523
hbo,Movie,Romance,6.050000000000001,11.523
hbo,Movie,Drama,7.55,39.607
hbo,Movie,Romance,7.55,39.607
hbo,Movie,Music,7.55,39.607
netflix,Movie,Crime,5.75,2.367
netflix,Movie,Drama,5.75,2.367
netflix,Movie,Thriller,5.75,2.367
amazon,Movie,Drama,6.0,1.4
netflix,Movie,Animation,6.15,5.581
netflix,Movie,Fantasy,6.15,5.581
netflix,Movie,Music,6.15,5.581
hbo,Movie,Drama,7.85,20.15
netflix,Movie,Drama,5.8,8.14
amazon,Movie,TV Movie,6.15,1.4
disney,Movie,Adventure,5.949999999999999,2.673
disney,Movie,Family,5.949999999999999,2.673
disney,Movie,Documentary,5.949999999999999,2.673
netflix,Movie,Documentary,6.5,2.5810000000000004
amazon,Movie,Drama,6.0,2.241
hbo,Movie,Drama,7.2,7.053999999999999
amazon,Movie,Romance,4.1,1.122
amazon,Movie,Action,8.0,14.960999999999999
amazon,Movie,Drama,8.0,14.960999999999999
amazon,Movie,History,8.0,14.960999999999999
netflix,Movie,Comedy,5.75,7.853
netflix,Movie,Thriller,5.75,7.853
netflix,Movie,Crime,5.75,7.853
netflix,Movie,Romance,5.75,7.853
hbo,Movie,Comedy,5.75,7.853
hbo,Movie,Thriller,5.75,7.853
hbo,Movie,Crime,5.75,7.853
hbo,Movie,Romance,5.75,7.853
netflix,Movie,Drama,6.0,30.489
netflix,Movie,Comedy,6.0,30.489
amazon,Movie,Romance,6.65,3.266
amazon,Movie,Drama,6.65,3.266
netflix,Movie,Drama,7.5,9.672
netflix,Movie,Crime,7.5,9.672
netflix,Movie,History,7.5,9.672
hulu,Movie,Drama,6.15,3.928
hulu,Movie,Family,6.15,3.928
hulu,Movie,TV Movie,6.15,3.928
hulu,Movie,Comedy,6.15,3.928
netflix,Movie,Drama,6.25,6.811
netflix,Movie,TV Movie,6.25,6.811
netflix,Movie,Romance,6.25,6.811
netflix,Movie,Comedy,5.4,11.175999999999998
netflix,Movie,Music,5.4,11.175999999999998
netflix,Movie,Drama,7.0,1.963
netflix,Movie,Comedy,7.0,1.963
netflix,Movie,Romance,7.0,1.963
amazon,Movie,Thriller,5.6,14.064
amazon,Movie,Drama,5.6,14.064
hbo,Movie,Drama,7.550000000000001,46.705
hbo,Movie,Romance,7.550000000000001,46.705
netflix,Movie,Drama,7.550000000000001,46.705
netflix,Movie,Romance,7.550000000000001,46.705
netflix,Movie,Drama,7.6,6.997000000000001
netflix,Movie,Thriller,7.6,6.997000000000001
netflix,Movie,Documentary,6.35,1.202
netflix,Movie,Animation,7.35,76.04899999999999
netflix,Movie,Drama,7.35,76.04899999999999
netflix,Movie,Romance,7.35,76.04899999999999
netflix,Movie,Fantasy,7.35,76.04899999999999
netflix,Movie,Family,5.9,7.704
netflix,Movie,Fantasy,5.9,7.704
netflix,Movie,Science Fiction,5.9,7.704
hbo,Movie,Drama,8.0,10.93
hbo,Movie,Drama,6.95,5.84
hbo,Movie,Romance,6.95,5.84
amazon,Movie,Adventure,4.75,4.232
disney,Movie,Adventure,4.65,27.439
disney,Movie,Science Fiction,4.65,27.439
disney,Movie,Family,4.65,27.439
disney,Movie,Fantasy,4.65,27.439
netflix,Movie,Adventure,4.65,27.439
netflix,Movie,Science Fiction,4.65,27.439
netflix,Movie,Family,4.65,27.439
netflix,Movie,Fantasy,4.65,27.439
amazon,Movie,Comedy,6.3,2.947
amazon,Movie,Drama,6.3,2.947
amazon,Movie,Documentary,7.15,3.347
amazon,Movie,Documentary,6.65,0.657
netflix,Movie,Drama,5.15,1.548
amazon,Movie,Drama,6.300000000000001,1.162
amazon,Movie,Comedy,5.6,8.736
hulu,Movie,Family,4.6,7.482
hulu,Movie,Animation,4.6,7.482
hulu,Movie,Comedy,4.6,7.482
hulu,Movie,Drama,7.1,28.745
hulu,Movie,Science Fiction,7.1,28.745
hulu,Movie,Adventure,7.1,28.745
netflix,Movie,Horror,4.15,4.073
netflix,Movie,Science Fiction,5.8,33.113
netflix,Movie,Action,5.8,33.113
netflix,Movie,Adventure,5.8,33.113
netflix,Movie,Family,5.8,33.113
netflix,Movie,Music,5.5,6.023
netflix,Movie,Drama,6.15,4.673
netflix,Movie,Music,6.15,4.673
netflix,Movie,Comedy,7.449999999999999,14.599
netflix,Movie,Music,7.449999999999999,14.599
hulu,Movie,Documentary,5.9,2.6
amazon,Movie,Comedy,6.050000000000001,3.0869999999999997
amazon,Movie,Drama,6.050000000000001,3.0869999999999997
amazon,Movie,Drama,6.7,3.1239999999999997
amazon,Movie,Romance,6.7,3.1239999999999997
amazon,Movie,War,6.7,3.1239999999999997
netflix,Movie,Music,7.550000000000001,9.032
netflix,Movie,Documentary,7.0,3.701
amazon,Movie,Documentary,7.0,3.701
amazon,Movie,Adventure,6.1,1.242
amazon,Movie,Drama,6.1,1.242
netflix,Movie,Science Fiction,6.25,19.003
netflix,Movie,Thriller,6.25,19.003
amazon,Movie,Action,4.9,3.033
amazon,Movie,Crime,4.9,3.033
amazon,Movie,Drama,4.9,3.033
amazon,Movie,Thriller,4.9,3.033
netflix,Movie,Horror,4.9,9.663
netflix,Movie,Thriller,4.9,9.663
hbo,Movie,Adventure,5.75,39.374
hbo,Movie,Science Fiction,5.75,39.374
hbo,Movie,Action,5.75,39.374
hbo,Movie,Horror,5.75,39.374
hulu,Movie,Drama,5.55,9.449
amazon,Movie,Thriller,6.25,2.944
amazon,Movie,Comedy,6.9,0.6
netflix,Movie,Comedy,6.9,2.96
amazon,Movie,Action,2.9,1.1
amazon,Movie,Romance,2.9,1.1
netflix,Movie,Comedy,5.05,1.5419999999999998
amazon,Movie,Drama,8.0,3.3739999999999997
amazon,Movie,Romance,8.0,3.3739999999999997
amazon,Movie,Romance,6.2,6.332999999999999
amazon,Movie,Drama,6.2,6.332999999999999
netflix,Movie,Drama,7.55,1.024
netflix,Movie,Action,5.15,2.662
netflix,Movie,Crime,5.15,2.662
netflix,Movie,Drama,6.949999999999999,1.2109999999999999
netflix,Movie,Thriller,7.300000000000001,4.465
amazon,Movie,Horror,0.55,1.166
amazon,Movie,Thriller,0.55,1.166
amazon,Movie,Comedy,0.55,1.166
netflix,Movie,Drama,6.35,2.461
netflix,Movie,Mystery,6.35,2.461
netflix,Movie,Thriller,6.35,2.461
netflix,Movie,Drama,6.050000000000001,3.577
netflix,Movie,Thriller,6.050000000000001,3.577
amazon,Movie,Drama,7.6,1.421
amazon,Movie,Comedy,3.9,0.7120000000000001
amazon,Movie,Drama,3.9,0.7120000000000001
amazon,Movie,Romance,3.9,0.7120000000000001
amazon,Movie,Thriller,3.9,0.7120000000000001
netflix,Movie,Drama,6.699999999999999,1.956
amazon,Movie,Drama,5.3,4.415
amazon,Movie,Romance,5.3,4.415
amazon,Movie,Music,5.3,4.415
amazon,Movie,Drama,7.0,8.147
amazon,Movie,Romance,7.0,8.147
netflix,Movie,Comedy,5.95,0.767
netflix,Movie,Drama,5.95,0.767
netflix,Movie,Drama,4.2,1.034
netflix,Movie,Thriller,4.2,1.034
amazon,Movie,Drama,6.55,1.8619999999999999
netflix,Movie,Comedy,6.1,1.4
netflix,Movie,Drama,6.1,1.4
netflix,Movie,Science Fiction,6.1,1.4
netflix,Movie,Action,3.6500000000000004,2.728
netflix,Movie,Adventure,3.6500000000000004,2.728
netflix,Movie,Thriller,3.6500000000000004,2.728
netflix,Movie,Crime,3.6500000000000004,2.728
amazon,Movie,Drama,6.25,6.401
amazon,Movie,Romance,6.25,6.401
netflix,Movie,Action,7.45,1.177
netflix,Movie,Crime,7.45,1.177
netflix,Movie,Drama,7.45,1.177
amazon,Movie,Drama,7.7,1.931
amazon,Movie,Comedy,6.0,2.736
amazon,Movie,Horror,6.0,2.736
netflix,Movie,Comedy,6.0,2.736
netflix,Movie,Horror,6.0,2.736
amazon,Movie,Drama,3.85,1.197
amazon,Movie,Romance,3.85,1.197
amazon,Movie,Drama,3.85,1.197
amazon,Movie,Romance,3.85,1.197
amazon,Movie,Western,5.8,5.837000000000001
amazon,Movie,Romance,5.8,5.837000000000001
amazon,Movie,Action,3.8000000000000003,3.562
amazon,Movie,Thriller,3.8000000000000003,3.562
amazon,Movie,Drama,3.8000000000000003,3.562
netflix,Movie,Animation,6.4,6.3260000000000005
netflix,Movie,Family,6.4,6.3260000000000005
netflix,Movie,Comedy,6.4,6.3260000000000005
netflix,Movie,Adventure,6.4,6.3260000000000005
hbo,Movie,Documentary,3.55,0.6
hbo,Movie,Documentary,6.85,4.744
hbo,Movie,TV Movie,6.85,4.744
amazon,Movie,Comedy,6.300000000000001,7.8
amazon,Movie,Drama,6.300000000000001,7.8
hulu,Movie,Drama,6.6,9.976
hulu,Movie,Comedy,6.6,9.976
hbo,Movie,Documentary,5.8,3.935
netflix,Movie,Drama,7.85,42.513999999999996
netflix,Movie,Romance,7.85,42.513999999999996
netflix,Movie,Fantasy,7.85,42.513999999999996
netflix,Movie,Drama,6.8,18.773
netflix,Movie,Comedy,6.8,18.773
netflix,Movie,Romance,6.8,18.773
amazon,Movie,War,7.65,3.6660000000000004
amazon,Movie,Documentary,7.65,3.6660000000000004
amazon,Movie,Adventure,7.65,3.6660000000000004
amazon,Movie,History,7.65,3.6660000000000004
hulu,Movie,Fantasy,6.45,9.538
hulu,Movie,Romance,6.45,9.538
amazon,Movie,Thriller,4.75,4.018
hbo,Movie,Drama,7.2,0.895
hbo,Movie,Comedy,7.2,0.895
hbo,Movie,Crime,7.2,0.895
netflix,Movie,Drama,5.800000000000001,13.902999999999999
amazon,Movie,Adventure,4.45,0.6
netflix,Movie,Comedy,6.4,17.936
netflix,Movie,Thriller,3.0,0.9640000000000001
amazon,Movie,Action,6.1,23.504
amazon,Movie,Crime,6.1,23.504
amazon,Movie,Thriller,6.1,23.504
amazon,Movie,Action,6.1,23.504
amazon,Movie,Crime,6.1,23.504
amazon,Movie,Thriller,6.1,23.504
amazon,Movie,Family,5.0,1.966
amazon,Movie,Romance,5.0,1.966
amazon,Movie,TV Movie,5.0,1.966
amazon,Movie,Comedy,6.1,9.712
amazon,Movie,Romance,6.1,9.712
amazon,Movie,TV Movie,6.1,9.712
hbo,Movie,Thriller,6.35,16.709
hbo,Movie,Drama,6.35,16.709
amazon,Movie,Drama,8.0,11.161
amazon,Movie,Romance,3.2,1.4780000000000002
amazon,Movie,Action,3.2,1.4780000000000002
netflix,Movie,Music,5.85,1.6880000000000002
netflix,Movie,Drama,5.85,1.6880000000000002
amazon,Movie,TV Movie,4.75,2.435
amazon,Movie,Drama,4.75,2.435
netflix,Movie,Drama,7.25,14.17
netflix,Movie,Romance,7.25,14.17
netflix,Movie,Fantasy,7.25,14.17
netflix,Movie,Action,6.5,21.23
netflix,Movie,Thriller,6.5,21.23
netflix,Movie,War,6.5,21.23
netflix,Movie,Drama,5.8,11.58
amazon,Movie,Documentary,7.050000000000001,4.963
amazon,Movie,Action,7.050000000000001,4.963
netflix,Movie,Comedy,4.800000000000001,4.663
netflix,Movie,Romance,4.800000000000001,4.663
netflix,Movie,Science Fiction,4.800000000000001,4.663
amazon,Movie,Drama,3.75,0.603
amazon,Movie,Thriller,3.75,0.603
amazon,Movie,Horror,3.75,0.603
netflix,Movie,Thriller,5.800000000000001,25.043000000000003
netflix,Movie,Action,5.800000000000001,25.043000000000003
netflix,Movie,Drama,5.800000000000001,25.043000000000003
netflix,Movie,Action,5.55,19.551
amazon,Movie,Drama,6.0,2.062
hbo,Movie,Science Fiction,6.3,15.295
hbo,Movie,Drama,6.3,15.295
hulu,Movie,Comedy,3.95,4.285
netflix,Movie,Comedy,6.1,3.404
netflix,Movie,TV Movie,6.1,3.404
amazon,Movie,Comedy,7.65,1.827
amazon,Movie,Comedy,6.95,1.774
amazon,Movie,Drama,6.0,2.373
hbo,Movie,Comedy,7.3,9.402999999999999
hbo,Movie,Drama,7.3,9.402999999999999
hbo,Movie,Romance,7.3,9.402999999999999
amazon,Movie,Drama,3.45,0.6509999999999999
netflix,Movie,Documentary,5.15,0.6
hbo,Movie,Documentary,5.85,1.386
amazon,Movie,Adventure,6.0,2.3209999999999997
amazon,Movie,Family,6.0,2.3209999999999997
netflix,Movie,Comedy,6.15,2.12
amazon,Movie,Romance,7.25,1.724
amazon,Movie,Thriller,7.25,1.724
amazon,Movie,Action,6.25,2.167
amazon,Movie,Comedy,6.25,2.167
amazon,Movie,Drama,6.6,2.399
amazon,Movie,Romance,6.6,2.399
netflix,Movie,Comedy,4.5,2.406
netflix,Movie,Drama,6.15,31.58
amazon,Movie,Drama,5.949999999999999,2.439
netflix,Movie,Thriller,6.75,28.401
netflix,Movie,Romance,6.75,28.401
netflix,Movie,Adventure,6.75,28.401
netflix,Movie,Science Fiction,6.1,7.284
netflix,Movie,Drama,6.1,7.284
disney,Movie,Comedy,6.85,17.636
hbo,Movie,Comedy,6.85,17.636
netflix,Movie,Comedy,6.2,10.630999999999998
amazon,Movie,Comedy,5.65,4.069
netflix,Movie,Drama,6.7,12.800999999999998
amazon,Movie,Drama,6.15,9.475
amazon,Movie,Romance,6.15,9.475
amazon,Movie,Science Fiction,5.55,23.122
amazon,Movie,Action,5.55,23.122
amazon,Movie,Thriller,5.55,23.122
netflix,Movie,Drama,0.75,1.218
netflix,Movie,Science Fiction,0.75,1.218
netflix,Movie,Thriller,0.75,1.218
amazon,Movie,Horror,6.35,12.628
amazon,Movie,Thriller,6.35,12.628
netflix,Movie,Comedy,7.3500000000000005,2.693
netflix,Movie,Romance,6.25,243.708
netflix,Movie,Drama,6.25,243.708
hulu,Movie,Comedy,5.300000000000001,3.718
netflix,Movie,Documentary,5.05,2.093
amazon,Movie,Drama,3.6,0.6
hulu,Movie,Documentary,6.1,2.311
netflix,Movie,Documentary,5.7,41.68600000000001
netflix,Movie,Documentary,5.35,31.445
amazon,Movie,Drama,2.85,2.315
hbo,Movie,Documentary,6.800000000000001,8.731
netflix,Movie,Romance,6.199999999999999,267.28700000000003
netflix,Movie,Drama,6.199999999999999,267.28700000000003
amazon,Movie,Drama,6.4,1.129
netflix,Movie,Documentary,4.7,2.5810000000000004
amazon,Movie,Comedy,5.75,22.305999999999997
amazon,Movie,Drama,5.75,22.305999999999997
netflix,Movie,Drama,5.75,8.879
netflix,Movie,Mystery,5.75,8.879
netflix,Movie,Horror,4.949999999999999,13.434000000000001
netflix,Movie,Thriller,4.949999999999999,13.434000000000001
amazon,Movie,Action,5.3,2.419
amazon,Movie,Western,5.3,2.419
amazon,Movie,Family,5.3,2.419
hbo,Movie,Drama,6.300000000000001,7.0489999999999995
hbo,Movie,History,6.300000000000001,7.0489999999999995
hbo,Movie,TV Movie,6.300000000000001,7.0489999999999995
netflix,Movie,Drama,6.25,13.123
netflix,Movie,Mystery,6.25,13.123
amazon,Movie,Comedy,4.75,6.535
amazon,Movie,Drama,3.3,0.708
amazon,Movie,Comedy,5.65,2.74
amazon,Movie,Drama,5.65,2.74
amazon,Movie,Romance,5.65,2.74
amazon,Movie,Crime,7.9,2.775
amazon,Movie,Comedy,7.9,2.775
amazon,Movie,Mystery,7.9,2.775
netflix,Movie,Animation,7.65,1.3659999999999999
netflix,Movie,Comedy,7.65,1.3659999999999999
amazon,Movie,Action,7.1,6.377999999999999
amazon,Movie,Crime,7.1,6.377999999999999
amazon,Movie,Drama,7.1,6.377999999999999
netflix,Movie,Action,7.1,6.377999999999999
netflix,Movie,Crime,7.1,6.377999999999999
netflix,Movie,Drama,7.1,6.377999999999999
hbo,Movie,Documentary,7.5,3.85
netflix,Movie,Comedy,6.15,1.445
netflix,Movie,Horror,3.5,2.233
netflix,Movie,Mystery,3.5,2.233
netflix,Movie,Drama,7.15,1.876
netflix,Movie,Romance,7.15,1.876
netflix,Movie,Documentary,7.35,8.003
netflix,Movie,Drama,6.95,2.303
hbo,Movie,Adventure,5.35,11.37
hbo,Movie,Comedy,5.35,11.37
hbo,Movie,Family,5.35,11.37
hulu,Movie,Action,6.45,27.514
hulu,Movie,Thriller,6.45,27.514
netflix,Movie,Action,6.45,27.514
netflix,Movie,Thriller,6.45,27.514
netflix,Movie,Drama,4.050000000000001,18.274
netflix,Movie,War,4.050000000000001,18.274
netflix,Movie,Action,4.050000000000001,18.274
netflix,Movie,Adventure,4.050000000000001,18.274
netflix,Movie,Comedy,5.65,18.609
netflix,Movie,Drama,5.65,18.609
netflix,Movie,Romance,5.65,18.609
netflix,Movie,Drama,6.8,0.626
netflix,Movie,Thriller,6.15,4.987
netflix,Movie,Romance,6.15,4.987
netflix,Movie,Action,5.4,4.185
netflix,Movie,Thriller,5.4,4.185
netflix,Movie,Romance,4.75,4.518
netflix,Movie,Comedy,4.75,4.518
netflix,Movie,Romance,6.199999999999999,8.315
netflix,Movie,Comedy,6.199999999999999,8.315
netflix,Movie,Action,6.199999999999999,8.315
netflix,Movie,Thriller,6.65,2.355
netflix,Movie,Crime,6.65,2.355
netflix,Movie,Action,6.9,9.617
netflix,Movie,Comedy,6.9,9.617
netflix,Movie,Drama,6.9,9.617
amazon,Movie,Horror,4.949999999999999,0.7609999999999999
amazon,Movie,Comedy,4.949999999999999,0.7609999999999999
disney,Movie,Adventure,6.35,41.924
disney,Movie,Animation,6.35,41.924
disney,Movie,Family,6.35,41.924
disney,Movie,Family,6.0,43.31399999999999
disney,Movie,Adventure,6.0,43.31399999999999
disney,Movie,Animation,6.0,43.31399999999999
disney,Movie,Romance,6.0,43.31399999999999
netflix,Movie,Comedy,6.35,0.6
netflix,Movie,Comedy,5.05,0.84
netflix,Movie,Drama,6.95,3.844
netflix,Movie,Fantasy,5.550000000000001,9.521
netflix,Movie,Adventure,5.550000000000001,9.521
netflix,Movie,Comedy,5.550000000000001,9.521
netflix,Movie,Family,5.550000000000001,9.521
amazon,Movie,Action,4.0,6.851
amazon,Movie,Crime,4.0,6.851
netflix,Movie,Comedy,4.95,2.147
netflix,Movie,Documentary,7.5,3.59
netflix,Movie,Music,7.5,3.59
netflix,Movie,Comedy,6.3,7.069
netflix,Movie,Drama,6.3,7.069
netflix,Movie,Comedy,6.8,1.2309999999999999
netflix,Movie,Comedy,6.449999999999999,16.699
netflix,Movie,Drama,6.449999999999999,16.699
amazon,Movie,Comedy,9.05,1.406
amazon,Movie,Music,9.05,1.406
hbo,Movie,Animation,3.5,0.6
hbo,Movie,Family,3.5,0.6
disney,Movie,Family,6.2,18.38
disney,Movie,Comedy,6.2,18.38
netflix,Movie,Drama,6.7,2.001
netflix,Movie,Drama,6.0,1.0659999999999998
netflix,Movie,Documentary,7.5,1.454
hulu,Movie,Drama,6.8,19.99
hbo,Movie,Documentary,6.8,4.85
netflix,Movie,Adventure,5.5,6.297999999999999
netflix,Movie,Action,5.5,6.297999999999999
netflix,Movie,Comedy,5.5,6.297999999999999
